rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"1","Tom Barrasso","28","PIT","44","","22","15","5","139","1304","1165",".893","3.36","2","2482","","","","102","-2.17","0","1","1""42"
"2","Don Beaupre","32","WSH","53","","24","16","8","135","1122","987",".880","2.84","2","2853","","","","115","-17.27","0","1","1""16"
"3","Stephane Beauregard","26","WIN","13","","0","4","1","34","211","177",".839","4.88","0","418","","","","","","0","0","0""0"
"4","Ed Belfour","28","CHI","70","","37","24","6","178","1892","1714",".906","2.67","7","3998","","","","90","20.52","0","4","4""61"
"5","Jean-Claude Bergeron","25","TBL","3","","1","1","1","7","69","62",".899","3.13","0","134","","","","","","0","0","0""0"
"6","Daniel Berthiaume","28","OTT","1","","0","0","0","2","2","0",".000","120.00","0","1","","","","","","0","0","0""0"
"7","Craig Billington","27","OTT","63","","11","41","4","254","1801","1547",".859","4.59","0","3319","","","","134","-65.03","0","0","0""8"
"8","John Blue","27","BOS","18","","5","8","3","47","407","360",".885","2.99","0","944","","","","110","-4.29","0","0","0""7"
"9","Fred Brathwaite","21","EDM","19","","3","10","3","58","523","465",".889","3.54","0","982","","","","106","-3.12","0","0","0""0"
"10","Martin Brodeur","21","NJD","47","","27","11","8","105","1238","1133",".915","2.40","3","2625","","","","81","24.90","0","0","0""2"
"11","Sean Burke","27","HAR","47","","17","24","5","137","1458","1321",".906","2.99","2","2750","","","","90","15.98","0","0","0""16"
"12","Jon Casey","31","BOS","57","","30","15","9","153","1289","1136",".881","2.88","4","3192","","","","113","-17.75","0","2","2""14"
"13","Frederic Chabot","25","TOT","5","","0","2","1","10","64","54",".844","4.62","0","130","","","","","","0","0","0""0"
"14","Tim Cheveldae","25","TOT","44","","21","17","2","143","1212","1069",".882","3.64","2","2360","","","","112","-15.83","0","1","1""2"
"15","Jacques Cloutier","34","QUE","14","","3","2","1","24","232","208",".897","3.03","0","475","","","","","","0","0","0""2"
"16","Wayne Cowley","29","EDM","1","","0","1","0","3","35","32",".914","3.16","0","57","","","","","","0","0","0""0"
"17","Byron Dafoe","22","WSH","5","","2","2","0","13","101","88",".871","3.39","0","230","","","","","","0","0","0""0"
"18","Rob Dopson","26","PIT","2","","0","0","0","3","23","20",".870","4.00","0","45","","","","","","0","0","0""0"
"19","Tom Draper","27","NYI","7","","1","3","0","16","118","102",".864","4.23","0","227","","","","","","0","0","0""0"
"20","Bob Essensa","29","TOT","69","","23","37","8","235","2051","1816",".885","3.60","2","3914","","","","109","-19.79","0","2","2""6"
"21","Stephane Fiset","23","QUE","50","","20","25","4","158","1434","1276",".890","3.39","2","2798","","","","105","-7.53","0","3","3""8"
"22","Mark Fitzpatrick","25","FLA","28","","12","8","6","73","844","771",".914","2.73","1","1603","","","","82","15.56","0","2","2""4"
"23","Grant Fuhr","31","BUF","32","","13","12","3","106","907","801",".883","3.68","2","1726","","","","111","-10.83","0","4","4""16"
"24","Mario Gosselin","30","HAR","7","","0","4","0","21","107","86",".804","5.27","0","239","","","","","","0","0","0""0"
"25","David Goverde","23","LAK","1","","0","1","0","7","37","30",".811","7.00","0","60","","","","","","0","0","0""0"
"26","Jeff Hackett","25","CHI","22","","2","12","3","62","566","504",".890","3.43","0","1084","","","","104","-2.61","0","1","1""2"
"27","Dominik Hasek","29","BUF","58","","30","20","6","109","1552","1443",".930","1.95","7","3358","","","","67","53.85","0","3","3""6"
